,pin,place,state,latitude,longitude,accuracy
455,132133,Radaur,Haryana,30.0333,77.15,4.0
456,132134,Daula,Haryana,29.9228,76.9344,0.0
457,132135,Shahbad Markhanda,Haryana,29.9228,76.9344,0.0
458,132136,Thol,Haryana,29.9228,76.9344,0.0
459,132137,Umri,Haryana,29.9467,76.9097,4.0
460,132138,Habri,Haryana,29.7167,76.6333,4.0
461,132142,Dahar,Haryana,29.3092,76.9014,0.0
462,132143,Dikadia,Haryana,29.3092,76.9014,0.0
463,132144,Jaurasi,Haryana,29.3092,76.9014,0.0
464,132145,Naultha,Haryana,29.3092,76.9014,4.0
465,132146,Ahar,Haryana,29.3092,76.9014,0.0
466,132149,Mahoti,Haryana,29.3092,76.9014,0.0
467,132150,Naraina,Haryana,29.4167,74.55,0.0
468,132151,Noorwala,Haryana,29.4167,74.55,0.0
469,132152,Rampura,Haryana,29.4167,74.55,4.0
470,132153,Sonepat Mandi,Haryana,29.4167,74.55,0.0
471,132154,Babail,Haryana,29.4167,74.55,0.0
472,133001,Ambala,Haryana,30.3783,76.7808,4.0
473,133004,Ambala Cantt,Haryana,25.4808,78.7571,0.0
474,133005,Babyal,Haryana,25.4808,78.7571,0.0
475,133102,Kesri,Haryana,30.2,77.15,0.0
476,133104,Saha,Haryana,30.3097,76.975,4.0
477,133105,Kalawar,Haryana,30.2549,77.0625,0.0
478,133201,Barara,Haryana,30.3833,77.2167,0.0
479,133202,Dhin,Haryana,30.3833,77.2167,0.0
480,133203,Mullana,Haryana,30.3833,77.2167,0.0
481,133204,Sadhaura,Haryana,30.3833,77.2167,4.0
482,133205,Adhoya,Haryana,30.3833,77.2167,0.0
483,133206,Sarawan,Haryana,30.3833,77.2167,0.0
484,133207,Ugala,Haryana,30.3833,77.2167,0.0
485,133208,Thambar,Haryana,30.3833,77.2167,0.0
486,133301,B C W Surajpur,Haryana,28.3709,77.7712,0.0
487,133302,Kalka,Haryana,28.3709,77.7712,0.0
488,134002,Ambala City,Haryana,30.5224,77.046,0.0
489,134003,Ambala City Model Town,Haryana,30.5224,77.046,0.0
490,134007,Baldev Nagar,Haryana,30.5224,77.046,0.0
491,134011,Panjokhera,Haryana,30.5224,77.046,0.0
492,134012,Maneola,Haryana,30.5224,77.046,0.0
493,134101,Pinjore H M T,Haryana,30.5224,77.046,0.0
494,134102,Pinjore,Haryana,30.5224,77.046,0.0
495,134104,Crpf Punjore,Haryana,30.5224,77.046,0.0
496,134107,Chandi Mandir,Haryana,30.5224,77.046,0.0
497,134108,Panchkula Gurukul,Haryana,30.5224,77.046,0.0
498,134109,Panchkula,Haryana,30.5224,77.046,0.0
499,134112,Panchkula Sec 4,Haryana,30.5224,77.046,0.0
500,134113,Panchkula Sec 15,Haryana,30.5224,77.046,0.0
501,134118,Barwala,Haryana,29.3833,75.9167,0.0
502,134201,Jatwar,Haryana,30.4561,76.9339,4.0
503,134202,Shahzadpur,Haryana,30.45,77.0333,4.0
504,134203,Naraingarh,Haryana,30.4833,77.1333,4.0
505,134204,Raipur Rani,Haryana,30.5224,77.046,0.0
506,134205,Morni,Haryana,30.7,77.0833,4.0
507,134206,Patrehri,Haryana,30.5224,77.046,0.0
508,135001,Yamuna Nagar,Haryana,30.1667,77.3,0.0
509,135002,Jagadhri Workshop,Haryana,30.1667,77.3,0.0
510,135003,Jagadhri,Haryana,30.1667,77.3,4.0
511,135103,Chhachhrauli,Haryana,30.25,77.3667,4.0
512,135104,Dadupur,Haryana,30.25,77.3667,0.0
513,140001,Rup Nagar College,Punjab,30.7871,76.5526,0.0
514,140102,Lutheri,Punjab,31.2583,76.3958,0.0
515,140104,Sahauran,Punjab,31.2583,76.3958,0.0
516,140108,Mainpur,Punjab,31.2583,76.3958,0.0
517,140109,Khizrabad West,Punjab,31.2583,76.3958,0.0
518,140112,Chamkaur Sahib,Punjab,31.1333,76.5417,0.0
519,140113,Ghanauli,Punjab,31.0167,76.5833,4.0
520,140117,Nurpur Bedi,Punjab,31.1333,76.5417,0.0
521,140118,Anandpur Sahib,Punjab,31.25,76.5,4.0
522,140119,Takhatgarh,Punjab,31.1333,76.5417,0.0
523,140123,Ganguwal,Punjab,31.4,76.1167,4.0
524,140124,Nangal Labour,Punjab,31.3833,76.25,0.0
525,140125,Nangal,Punjab,31.3667,76.3833,4.0
526,140126,Nangal Sector 2,Punjab,31.3833,76.25,0.0
527,140202,Ramgarh (Rupar),Punjab,30.7871,76.5526,0.0
528,140301,Kharar,Punjab,30.7444,76.6478,4.0
529,140306,Manauli,Punjab,30.7222,76.6572,0.0
530,140307,Landran,Punjab,30.7,76.6667,4.0
531,140401,Rajpura,Punjab,30.4831,76.595,4.0
532,140405,Sangatpursodhian,Punjab,30.4831,76.595,0.0
533,140406,Hamayunpur,Punjab,30.4831,76.595,0.0
534,140412,Bassi,Punjab,30.5872,76.8428,4.0
535,140413,Gharuan,Punjab,30.5872,76.8428,0.0
536,140501,Lairu,Punjab,30.7871,76.5526,0.0
537,140502,Handesra,Punjab,30.7871,76.5526,0.0
538,140506,Dappar Ammunition Depot,Punjab,30.7871,76.5526,0.0
539,140601,Banur,Punjab,30.5556,76.7183,4.0
540,140602,Manakpur,Punjab,30.5958,76.6328,4.0
541,140701,Kauli,Punjab,30.4172,76.5064,4.0
542,140702,Ghanaur,Punjab,30.3322,76.6072,4.0
543,140801,Khamano Kalan,Punjab,30.7833,76.3833,0.0
544,140802,Sanghol,Punjab,30.7833,76.3833,4.0
545,141001,Ludhiana,Punjab,30.8676,75.8444,4.0
546,141002,Colony Ropar,Punjab,30.9,75.85,0.0
547,141003,Ludhiana,Punjab,30.9,75.85,4.0
548,141004,P A P Lines,Punjab,30.9,75.85,0.0
549,141005,Ludhiana,Punjab,30.9,75.85,4.0
550,141007,Ludhiana,Punjab,30.9,75.85,4.0
551,141008,Kidwai Nagar,Punjab,30.9,75.85,0.0
552,141102,Dakha,Punjab,30.6833,75.625,0.0
553,141104,K C G S Sudhar,Punjab,30.6833,75.625,0.0
554,141105,Saraba,Punjab,30.6833,75.625,0.0
555,141106,Haliwara A D,Punjab,30.6833,75.625,0.0
556,141107,Halwara,Punjab,30.7167,75.65,4.0
557,141108,Pakhowal,Punjab,30.6833,75.625,0.0
558,141109,Raikot,Punjab,30.65,75.6,4.0
559,141111,Jamalpur Awana,Punjab,30.7949,76.1071,0.0
560,141113,Katni Kalan,Punjab,30.7949,76.1071,0.0
561,141114,Samrala,Punjab,30.8367,76.1897,4.0
562,141115,Machhiwara,Punjab,30.9147,76.1983,4.0
563,141116,Gill,Punjab,30.7949,76.1071,0.0
564,141118,Frhlon,Punjab,30.7949,76.1071,0.0
565,141119,Malaudh,Punjab,30.6333,75.9333,4.0
566,141120,Sanehwal,Punjab,30.7503,75.9143,0.0
567,141121,Bahlolpur,Punjab,30.7503,75.9143,0.0
568,141122,Jaspal Bangar,Punjab,30.7503,75.9143,0.0
569,141124,Ghulal,Punjab,30.7503,75.9143,0.0
570,141201,Kila Raipur,Punjab,30.75,75.75,0.0
571,141203,Narangwal,Punjab,30.75,75.75,4.0
572,141204,Ghungrana,Punjab,30.75,75.75,0.0
573,141205,Latala,Punjab,30.75,75.75,0.0
574,141206,Ghawaddi,Punjab,30.75,75.75,0.0
575,141302,Samrai,Punjab,31.0917,75.6081,0.0
576,141303,Jandiala,Punjab,31.1667,75.6167,4.0
577,141305,Partabpur,Punjab,19.9833,80.7333,0.0
578,141307,Pasla,Punjab,31.0917,75.6081,0.0
579,141308,Talwan,Punjab,31.0119,75.6111,4.0
580,141309,Nurmahal,Punjab,31.0964,75.5967,4.0
581,141310,Railway Road,Punjab,31.1258,75.4733,0.0
582,141311,Dhesian Kahna,Punjab,31.0879,75.4783,0.0
583,141315,Mahatpur,Punjab,31.05,75.4833,4.0
584,141317,Sarih,Punjab,31.0879,75.4783,0.0
585,141401,Khanna H O,Punjab,30.8167,76.0333,0.0
586,141402,A S College Khanna,Punjab,30.8167,76.0333,0.0
587,141412,Daheru,Punjab,30.8167,76.05,0.0
588,141413,Dhamot,Punjab,30.8167,76.05,0.0
589,141414,Isru,Punjab,30.8167,76.05,0.0
590,141415,Jarg,Punjab,30.8167,76.05,0.0
591,141416,Payal,Punjab,30.8167,76.05,0.0
592,141417,Rahawan,Punjab,30.8167,76.05,0.0
593,141418,Rampur,Punjab,30.8167,76.05,4.0
594,141419,Ghurani Kalan,Punjab,30.8167,76.05,0.0
595,141421,Doraha,Punjab,30.8167,76.0167,4.0
596,142001,Industrial Area Moga,Punjab,30.7457,75.2044,0.0
597,142011,Dalla,Punjab,31.1833,75.25,4.0
598,142021,Baddowai,Punjab,30.7457,75.2044,0.0
599,142022,Lalton Kalan,Punjab,30.7457,75.2044,0.0
600,142023,Man,Punjab,30.7457,75.2044,0.0
601,142026,Jagraon Tehsil,Punjab,30.7457,75.2044,0.0
602,142027,Ayali Kalan,Punjab,30.7457,75.2044,0.0
603,142029,Jodhan,Punjab,30.7457,75.2044,0.0
604,142030,Kamalpur,Punjab,30.675,75.4167,0.0
605,142031,Hathur,Punjab,30.675,75.4167,0.0
606,142032,Bassian,Punjab,30.6667,75.55,4.0
607,142034,Manoke(Ludhiana),Punjab,30.675,75.4167,0.0
608,142035,Mallah,Punjab,30.675,75.4167,0.0
609,142036,Galib Kalan,Punjab,30.675,75.4167,0.0
610,142037,Badhni Kalan,Punjab,30.6833,75.2833,4.0
611,142040,Canal Colony,Punjab,31.1033,74.9978,0.0
612,142042,Dharamkot,Punjab,31.1033,74.9978,0.0
613,142044,Makhu,Punjab,31.1033,74.9978,4.0
614,142046,Pattohira Singh,Punjab,31.1033,74.9978,0.0
615,142047,Ram Road Zira,Punjab,31.1033,74.9978,0.0
616,142048,Ghall Kalan,Punjab,31.1033,74.9978,0.0
617,142050,Talwandi Bhai,Punjab,30.85,74.9333,4.0
618,142051,Fatehgarh Panjtoor,Punjab,30.5278,75.1167,0.0
619,142052,Ferozshah,Punjab,30.5278,75.1167,0.0
620,142053,Dhudike,Punjab,30.75,75.3333,4.0
621,142055,Nihal Singh Wala,Punjab,30.5278,75.1167,0.0
622,142056,Gholia Khurd,Punjab,30.5278,75.1167,0.0
623,142057,Samadh Bhal,Punjab,30.5278,75.1167,0.0
624,142059,Ghall Khurd,Punjab,30.5278,75.1167,0.0
625,142061,Manawan,Punjab,30.7457,75.2044,0.0
626,143001,Amritsar,Punjab,31.6331,74.8656,0.0
627,143002,Amritsar,Punjab,31.6331,74.8656,4.0
628,143003,Jawala Fr Mls Amritsar,Punjab,31.6331,74.8656,0.0
629,143004,Khanna Ngr Amritsar,Punjab,31.6331,74.8656,0.0
630,143006,Amritsar,Punjab,31.6331,74.8656,4.0
631,143036,Vijay Nagar Amritsar,Punjab,31.6331,74.8656,0.0
632,143101,Raja Sansi,Punjab,31.7192,74.7978,4.0
633,143102,Ajnala,Punjab,31.8425,74.7589,4.0
634,143103,Chamiari,Punjab,31.8528,74.8183,4.0
635,143104,Amritsar,Punjab,31.6331,74.8656,4.0
636,143105,Chheharta Railway Station,Punjab,31.7428,74.8681,0.0
637,143106,Naraingarh (Amritsar),Punjab,31.7428,74.8681,0.0
638,143107,Distillery Khasa,Punjab,31.7428,74.8681,0.0
639,143108,Attari,Punjab,31.7428,74.8681,0.0
640,143109,Chogawan,Punjab,31.6667,75.1,4.0
641,143110,Preet Nagar,Punjab,31.4974,75.0883,0.0
642,143111,Khilchian,Punjab,31.4974,75.0883,0.0
643,143112,Rayon Silk Mills,Punjab,31.4974,75.0883,0.0
644,143113,Fatehpur Rajputan,Punjab,31.4974,75.0883,0.0
645,143115,Jandiala Guru,Punjab,31.5614,75.0267,4.0
646,143116,Thermal Power,Punjab,31.4974,75.0883,0.0
647,143117,Khadur Sahib,Punjab,31.4974,75.0883,0.0
648,143118,Vairowal,Punjab,31.4333,75.15,4.0
649,143144,Mehta Chowk,Punjab,31.6727,74.931,0.0
650,143202,Baba Bakala,Punjab,31.555,75.2656,4.0
651,143204,Dera Baba Jaimal Singh,Punjab,31.5689,75.2744,0.0
652,143205,Sathiala,Punjab,31.5828,75.2833,4.0
653,143301,Chabhal,Punjab,31.3947,74.6169,0.0
654,143304,Kacha Pacca,Punjab,31.3947,74.6169,0.0
655,143305,Khalra,Punjab,31.3947,74.6169,4.0
656,143401,Chowk Darbar Sahib,Punjab,31.2745,74.7722,0.0
657,143406,Kang,Punjab,31.2745,74.7722,0.0
658,143407,Fatehbad (Tarn Taran),Punjab,31.2745,74.7722,0.0
659,143408,Chohla Sahib,Punjab,31.2745,74.7722,0.0
660,143410,Sarhali,Punjab,31.2834,74.7797,0.0
661,143411,Dhotian,Punjab,31.2834,74.7797,0.0
662,143412,Harike,Punjab,31.1669,74.9481,4.0
663,143414,Sarai Amanat Khan,Punjab,31.5,74.6667,4.0
664,143415,Kairon,Punjab,31.3267,74.8597,4.0
665,143416,Patti,Punjab,31.2808,74.8572,4.0
666,143417,Sabra,Punjab,31.2834,74.7797,0.0
667,143418,Voltoha,Punjab,31.2834,74.7797,0.0
668,143419,Khem Karan,Punjab,31.1428,74.5667,4.0
669,143420,Masatgarh,Punjab,31.23,74.7347,0.0
670,143421,Gharyala,Punjab,31.23,74.7347,4.0
671,143501,Verka,Punjab,31.6664,74.9325,4.0
672,143502,Kathu Nangal,Punjab,31.7161,75.0328,4.0
673,143504,Chawinda Deviwala,Punjab,31.7586,75.067,0.0
674,143505,N G Batala,Punjab,31.7586,75.067,0.0
675,143506,Batala,Punjab,31.8186,75.2028,4.0
676,143507,Aliwal,Punjab,31.8333,75.1,4.0
677,143508,Fateh Nangal,Punjab,31.7586,75.067,0.0
678,143510,Zaffarwal,Punjab,31.886,75.3556,0.0
679,143512,Kalanaur(Gurdespur),Punjab,31.886,75.3556,0.0
680,143513,Kala Afghana,Punjab,31.886,75.3556,0.0
681,143514,Ghoman,Punjab,31.886,75.3556,0.0
682,143515,Dhariwal,Punjab,31.9542,75.3192,4.0
683,143516,Qadian,Punjab,31.8178,75.3919,4.0
684,143518,Maja Singh,Punjab,31.886,75.3556,0.0
685,143521,Trimu Rd,Punjab,31.8453,75.4496,0.0
686,143523,Kaler Kalan,Punjab,31.8453,75.4496,0.0
687,143524,Villa Teja,Punjab,31.8453,75.4496,0.0
688,143526,Dorangla,Punjab,31.8453,75.4496,0.0
689,143527,Harchowal,Punjab,31.7833,75.45,4.0
690,143528,Kahnuwan,Punjab,31.9072,75.4492,4.0
691,143529,Tiber,Punjab,31.8453,75.4496,0.0
692,143530,Tibri,Punjab,31.8121,75.2348,0.0
693,143531,Dina Nagar,Punjab,31.8121,75.2348,0.0
694,143533,Gharota,Punjab,31.8121,75.2348,0.0
695,143534,Taragarh,Punjab,31.8121,75.2348,0.0
696,143535,Marara,Punjab,31.8121,75.2348,0.0
697,143536,Awankha,Punjab,31.8121,75.2348,0.0
698,143537,Talibpur Pandoori,Punjab,31.8121,75.2348,0.0
699,143538,Ghani Ke Banger,Punjab,31.8121,75.2348,0.0
700,143601,Majitha,Punjab,31.7583,74.9544,4.0
701,143602,Fatehgarh Churian,Punjab,31.8644,74.9511,4.0
702,143603,Ram Dass,Punjab,31.8854,74.9741,0.0
703,143604,Dera Baba Nanak,Punjab,32.0333,75.0167,4.0
704,143605,Dhianpur,Punjab,31.8854,74.9741,0.0
705,143606,Chetanpur,Punjab,31.8854,74.9741,0.0
706,143607,Dharamkot Randhawa,Punjab,31.8854,74.9741,0.0
707,144001,Jalandhar City,Punjab,31.3256,75.5792,0.0
708,144002,Jalandhar,Punjab,31.3256,75.5792,4.0
709,144003,Jalandhar,Punjab,31.3166,75.5666,4.0
710,144004,Jalandhar,Punjab,31.3256,75.5792,4.0
711,144005,Jalandhar,Punjab,31.3256,75.5792,4.0
712,144006,Jalandhar,Punjab,31.3256,75.5792,4.0
713,144007,Basti Gujan,Punjab,31.3256,75.5792,0.0
714,144009,Chogetti,Punjab,31.3256,75.5792,0.0
715,144010,Dhanowali,Punjab,31.3332,75.59,0.0
716,144011,Regional Engg College,Punjab,31.3332,75.59,0.0
717,144020,Jamsher,Punjab,31.3524,75.6171,0.0
718,144021,Jalandhar,Punjab,31.3256,75.5792,4.0
719,144022,Garha,Punjab,31.3524,75.6171,0.0
720,144023,Dakoha,Punjab,31.3524,75.6171,0.0
721,144025,Jandu Singha,Punjab,31.3792,75.655,4.0
722,144026,Lambra,Punjab,31.3524,75.6171,0.0
723,144027,O D Suranassi,Punjab,31.3524,75.6171,0.0
724,144028,Chitti,Punjab,31.3524,75.6171,0.0
725,144101,Patara,Punjab,31.3654,75.7531,0.0
726,144102,Adampur Doaba,Punjab,31.3654,75.7531,0.0
727,144103,Adampur A D,Punjab,31.3654,75.7531,0.0
728,144104,Darauli Kalan,Punjab,31.3654,75.7531,0.0
729,144203,Tanda (Hoshiarpur),Punjab,31.6874,75.742,0.0
730,144204,Urmar,Punjab,31.6919,75.6347,4.0
731,144205,Dasuya H O,Punjab,31.6874,75.742,0.0
732,144206,Dholbaha,Punjab,31.6874,75.742,0.0
733,144207,Garhdiwala,Punjab,31.7325,75.7506,4.0
734,144208,Hariana,Punjab,31.6378,75.8408,4.0
735,144209,Janauri,Punjab,31.6874,75.742,0.0
736,144214,Tanda Ram Sahai,Punjab,31.7974,75.7566,0.0
737,144216,Talwara Township,Punjab,31.7974,75.7566,0.0
738,144218,Mehangarwal,Punjab,31.7974,75.7566,0.0
739,144221,Hajipur,Punjab,31.9756,75.7578,4.0
740,144222,Datarpur,Punjab,31.9494,75.7989,4.0
741,144223,Kamani Devi,Punjab,31.9625,75.7783,0.0
742,144301,Alawalpur,Punjab,31.4328,75.6508,4.0
743,144303,Kala Bakra,Punjab,31.4328,75.6508,0.0
744,144304,Lakhinder,Punjab,31.4328,75.6508,0.0
745,144305,Khudda,Punjab,31.4328,75.6508,0.0
746,144401,Phagwara,Punjab,31.2178,75.7694,4.0
747,144402,Satnampura,Punjab,31.2178,75.7694,0.0
748,144403,Ranipur,Punjab,31.2178,75.7694,0.0
749,144404,Ajnoha,Punjab,31.2178,75.7694,0.0
750,144405,Narur,Punjab,31.2178,75.7694,0.0
751,144406,Baddon,Punjab,31.2178,75.7694,0.0
752,144407,Domeli,Punjab,31.2178,75.7694,0.0
753,144408,Panchhat,Punjab,31.2178,75.7694,0.0
754,144410,Phillaur,Punjab,31.0292,75.7842,4.0
755,144415,Lasara,Punjab,30.6328,76.0147,4.0
756,144417,Aur,Punjab,30.9262,76.133,0.0
757,144418,Barapind,Punjab,31.1167,76.6,4.0
758,144419,Dayalpur,Punjab,30.9262,76.133,0.0
759,144421,Sahlon,Punjab,30.9991,76.0421,0.0
760,144422,Uzapur,Punjab,30.9991,76.0421,0.0
761,144502,Dosanjh Kalan,Punjab,31.1869,75.9922,0.0
762,144503,Pharla,Punjab,31.1869,75.9922,0.0
763,144505,Banga,Punjab,31.1869,75.9922,4.0
764,144506,Mahil Gaila,Punjab,31.1869,75.9922,0.0
765,144508,Naura (Jalandhar),Punjab,31.1869,75.9922,0.0
766,144509,Khankhana,Punjab,31.1869,75.9922,0.0
767,144510,Ladhana Jhikka,Punjab,31.0667,76.1667,0.0
768,144511,Dosanjh Khurd,Punjab,31.0667,76.1667,0.0
769,144512,Kahma,Punjab,31.0667,76.1667,0.0
770,144514,Nawanshahr,Punjab,31.0667,76.1667,0.0
771,144515,Jadla,Punjab,31.0833,76.2167,4.0
772,144516,Langroya,Punjab,31.0667,76.1667,0.0
773,144517,Rahon,Punjab,31.05,76.1167,4.0
774,144518,Garcha,Punjab,31.0667,76.1667,0.0
775,144521,Bala Chaur,Punjab,31.1676,76.1189,0.0
776,144522,Kathgarh,Punjab,31.1676,76.1189,0.0
777,144524,Saroa,Punjab,31.1676,76.1189,0.0
778,144525,Sahilba,Punjab,31.1676,76.1189,0.0
779,144526,Mehandpur,Punjab,31.1676,76.1189,0.0
780,144528,Rampur Bilron,Punjab,31.1676,76.1189,0.0
781,144529,Saila Khurd,Punjab,31.1676,76.1189,0.0
782,144530,Jaijon,Punjab,31.35,76.15,4.0
783,144532,Samundra,Punjab,31.35,76.15,0.0
784,144601,Kapurthala,Punjab,31.3794,75.3847,4.0
785,144606,Chaudharian,Punjab,31.3794,75.3847,0.0
786,144619,Raipur Pirbuxwala,Punjab,31.3794,75.3847,0.0
787,144623,Kala Singhian,Punjab,31.3794,75.3847,0.0
788,144624,Nabha,Punjab,30.3747,76.1486,0.0
789,144626,Lodhi,Punjab,31.3794,75.3847,0.0
790,144628,Tharha Jadid,Punjab,31.3794,75.3847,0.0
791,144629,Lohian,Punjab,31.3794,75.3847,0.0
792,144631,Nangal Lubana,Punjab,31.3794,75.3847,0.0
793,144632,Chachoki,Punjab,31.3794,75.3847,0.0
794,144633,Sarhali (Kapurthala),Punjab,31.3794,75.3847,0.0
795,144701,Malsian,Punjab,31.3654,75.7531,0.0
796,144703,Nangal Ambia,Punjab,31.3654,75.7531,0.0
797,144801,Kartarpur Qilla,Punjab,31.44,75.4997,0.0
798,144802,Jagatjit Ngr Kapurthala,Punjab,31.4785,75.4249,0.0
799,144803,Dialpur,Punjab,31.4785,75.4249,0.0
800,144804,Dhilwan,Punjab,31.5169,75.35,4.0
801,144806,Pattar Kalan,Punjab,31.4785,75.4249,0.0
802,145001,Pathankot,Punjab,32.2833,75.65,4.0
803,145002,Mamoon,Punjab,32.2833,75.65,0.0
804,145021,Dhar Kalan,Punjab,32.2556,75.3778,0.0
805,145022,Dunera,Punjab,32.45,75.8833,4.0
806,145024,Madhopur,Punjab,32.3667,75.6,4.0
807,145025,Malikpur,Punjab,31.95,74.65,4.0
808,145026,Narot Jaimal Singh,Punjab,32.2556,75.3778,0.0
809,145027,Haryal,Punjab,32.2556,75.3778,0.0
810,146001,Hoshiarpur,Punjab,31.5322,75.9172,4.0
811,146021,Sadhu Ashram,Punjab,31.5322,75.9172,0.0
812,146022,Piplanwala,Punjab,31.5322,75.9172,0.0
813,146023,Bajwara,Punjab,31.5322,75.9172,0.0
814,146101,Barian Kalan,Punjab,31.5322,75.9172,0.0
815,146102,Bassi Kalan,Punjab,31.5322,75.9172,0.0
816,146105,Mahilpur,Punjab,31.5322,75.9172,0.0
817,146106,Nangal Kalan,Punjab,31.5322,75.9172,0.0
818,146107,Paldi,Punjab,31.5322,75.9172,0.0
819,146108,Sarhala Kalan,Punjab,31.5322,75.9172,0.0
820,146109,Toto Mazra,Punjab,31.5322,75.9172,0.0
821,146111,Purhiran,Punjab,31.5322,75.9172,0.0
822,146112,Rajpur Bhayan,Punjab,31.5322,75.9172,0.0
823,146114,Nanda Chaur,Punjab,31.5322,75.9172,0.0
824,146115,Panjjodeota,Punjab,31.5322,75.9172,0.0
825,147001,Colony Patiala,Punjab,30.3267,76.4003,0.0
826,147002,Univ P O Patiala,Punjab,30.3267,76.4003,0.0
827,147021,Bahadurgarh(Patiala),Punjab,30.3267,76.4003,0.0
828,147101,Samana,Punjab,30.1583,76.1931,4.0
829,147102,Ghagga,Punjab,30.2304,76.3242,0.0
830,147103,Sanaur,Punjab,30.3025,76.4553,4.0
831,147104,Chinarthal Kalan,Punjab,30.2304,76.3242,0.0
832,147105,Patran,Punjab,30.2304,76.3242,0.0
833,147201,Nabha,Punjab,30.3747,76.1486,4.0
834,147203,Amloh,Punjab,30.6081,76.2303,4.0
835,147205,Meemsa,Punjab,30.4914,76.1894,0.0
836,147301,Mandi Gobindgarh,Punjab,30.3541,76.2855,0.0
837,148001,Sangrur,Punjab,30.2333,75.8333,4.0
838,148004,Bahadurpur,Punjab,30.2333,75.8333,0.0
839,148005,Ubhewal,Punjab,30.2333,75.8333,0.0
840,148006,Badru Khan,Punjab,30.2333,75.8333,0.0
841,148007,Mehlam,Punjab,30.2333,75.8333,0.0
842,148008,Mangwal,Punjab,30.2333,75.8333,0.0
843,148009,Lohat Badi,Punjab,30.2333,75.8333,0.0
844,148020,Sandhaur,Punjab,30.3667,75.8667,0.0
845,148021,Ahmedgarh,Punjab,30.3667,75.8667,0.0
846,148022,Amargarh,Punjab,30.3667,75.8667,0.0
847,148023,Malerkotla,Punjab,30.3667,75.8667,0.0
848,148024,Dhuri,Punjab,30.3667,75.8667,4.0
849,148027,Pakki Khanauri,Punjab,30.3667,75.8667,0.0
850,148029,Cheema,Punjab,30.3667,75.8667,0.0
851,148031,Lehragaga,Punjab,29.9417,75.9333,0.0
852,148032,Nagra,Punjab,29.9417,75.9333,0.0
853,148033,Akalgarh,Punjab,29.8167,75.8833,4.0
854,148034,Ladda,Punjab,29.9417,75.9333,0.0
855,148035,Dirba,Punjab,30.0667,75.9833,4.0
856,148036,Rogla,Punjab,29.9417,75.9333,0.0
857,148038,Fatehgarh Panjjarian,Punjab,29.9417,75.9333,0.0
858,148039,Hamidi,Punjab,29.9417,75.9333,0.0
859,148040,Janal,Punjab,30.0333,75.3,0.0
860,148043,Balram,Punjab,30.0333,75.3,0.0
861,148045,Khanal Kalan,Punjab,30.0333,75.3,0.0
862,148046,Banra,Punjab,30.0333,75.3,0.0
863,148047,Chhahar,Punjab,30.0333,75.3,0.0
864,148048,Gharanchon,Punjab,30.0333,75.3,0.0
865,148049,Mauran,Punjab,30.0333,75.3,4.0
866,148050,Bathan,Punjab,30.1033,75.7733,0.0
867,148051,Banbhauran,Punjab,30.1033,75.7733,0.0
868,148101,Barnala,Punjab,30.3833,75.55,4.0
869,148104,Mahilkalan,Punjab,30.3278,75.5444,0.0
870,148105,Dhanaula,Punjab,30.2833,75.5833,4.0
871,148106,Longowal,Punjab,30.3278,75.5444,0.0
872,148107,Hadiaya,Punjab,30.3167,75.5,4.0
873,148108,Tapa,Punjab,30.3278,75.5444,0.0
874,148109,Joga,Punjab,30.3278,75.5444,0.0
875,148117,Kattu,Punjab,30.3278,75.5444,0.0
876,151001,Nai Basti,Punjab,30.1667,75.1881,0.0
877,151002,G Nanak Thl Plt Bhatinda,Punjab,30.1667,75.1881,0.0
878,151102,Nathana,Punjab,30.3167,75.0833,4.0
879,151103,Rampura Phul,Punjab,30.2611,75.1722,0.0
880,151104,Phul,Punjab,30.3167,75.2333,4.0
881,151107,Balanwali,Punjab,30.15,75.2,4.0
882,151108,Salabatpur,Punjab,30.2611,75.1722,0.0
883,151202,Jaitu,Punjab,30.6167,74.9167,0.0
884,151203,Faridkot Mandi,Punjab,30.6167,74.9167,0.0
885,151204,Rlwy Bazar,Punjab,30.6167,74.9167,0.0
886,151207,Panjgrain Kalan,Punjab,30.6167,74.9167,4.0
887,151208,Bargari,Punjab,30.6167,74.9167,0.0
888,151209,Sandhawan,Punjab,30.6167,74.9167,0.0
889,151210,Alamwala,Punjab,30.6167,74.9167,0.0
890,151301,Raman,Punjab,30.1667,75.1881,0.0
891,151302,Talwasdi Saboo,Punjab,30.1667,75.1881,0.0
892,151401,Sangat,Punjab,30.1667,75.1881,0.0
893,151501,Bareta,Punjab,29.9222,75.2944,0.0
894,151505,Mansa,Punjab,29.9833,75.3833,4.0
895,151506,Jhunir,Punjab,29.9222,75.2944,0.0
896,151507,Sardulgarh,Punjab,29.7,75.25,4.0
897,151509,Maur,Punjab,30.0833,75.25,4.0
898,152001,Railway Station,Punjab,30.9167,74.6,0.0
899,152003,Ferozepur,Punjab,30.9167,74.6,4.0
900,152005,Kandwala Amarkot,Punjab,30.9167,74.6,0.0
901,152021,Mallanwala,Punjab,31.0483,74.8161,4.0
902,152023,Mamdot,Punjab,30.8667,74.4167,4.0
903,152024,Jalalabad,Punjab,30.6167,74.25,4.0
904,152025,Bariwala,Punjab,30.8439,74.4943,0.0
905,152026,Sadar Bazar,Punjab,30.8439,74.4943,0.0
906,152031,Doba,Punjab,30.4167,74.5167,0.0
907,152032,Rupana,Punjab,30.4167,74.5167,4.0
